year,ROA (%)
1994,8.32
1995,8.36
1996,12.41
1997,12.48
1998,11.75
1999,9.12
2000,8.43
2001,8.93
2002,8.78
2004,8.22
2005,3.37
2006,-13.27
2007,16.76
2008,3.96
2009,7.82
2010,10.12
2011,9.74
