year,ROA (%)
1990,-5.52
1991,8.34
1992,12.39
1993,18.55
1994,31.70
1995,36.12
1996,14.93
1997,13.87
1998,6.33
1999,9.18
2000,19.52
2001,-0.41
2002,2.65
2003,4.84
2004,10.08
2005,2.35
2006,9.67
2007,5.28
2008,-8.93
2009,1.70
2010,9.28
2011,4.11
