year,ROA (%)
1997,41.59
1998,34.93
1999,34.06
2000,28.36
2001,21.86
2002,18.07
2003,20.37
2004,20.18
2005,15.55
2006,11.98
2007,7.53
2008,2.23
2009,2.42
2010,0.67
2011,4.61
