year,ROA (%)
1994,4.44
1995,3.69
1997,6.33
1998,1.47
1999,-5.98
2000,-2.51
2001,-0.62
2002,-12.09
2003,3.88
2004,-5.04
2005,-1.58
2006,6.51
2007,5.92
2008,-6.32
2009,5.26
2010,4.77
2011,1.54
