year,ROA (%)
1999,-2.36
2000,0.90
2001,-13.72
2002,2.73
2003,1.62
2004,2.73
2005,-7.83
2006,-4.04
2007,15.30
2008,-6.83
2009,-17.40
2010,-11.74
2011,-14.68
