year,ROA (%)
1997,14.15
1998,10.99
1999,5.45
2000,4.25
2001,-2.08
2002,-13.38
2003,-10.19
2004,-10.39
2005,-7.43
2006,-27.69
2007,-7.30
2008,-7.97
2009,2.22
2010,-16.69
2011,-15.49
