year,ROA (%)
1999,14.40
2000,9.73
2001,17.75
2002,12.22
2003,4.17
2004,6.43
2005,10.43
2006,8.34
2007,9.80
2008,3.67
2009,4.71
2010,4.96
2011,1.13
