year,ROA (%)
1993,6.32
1994,7.17
1995,4.02
1996,-3.82
1997,8.88
1998,3.29
1999,7.04
2000,1.04
2001,-6.04
2002,-4.69
2003,-5.17
2004,-14.73
2005,2.16
2006,3.47
2007,1.41
2008,1.69
2009,2.56
2010,2.82
2011,5.45
