year,ROA (%)
1990,8.73
1991,8.92
1992,5.18
1993,2.75
1994,9.29
1995,3.71
1996,2.56
1997,3.90
1998,0.69
1999,1.04
2000,0.45
2001,-2.86
2002,2.72
2003,3.15
2004,2.93
2005,0.10
2006,1.65
2007,5.91
2008,-0.79
2009,3.46
2010,8.61
2011,1.86
