year,ROA (%)
1990,10.88
1991,12.59
1992,7.94
1993,4.10
1994,4.30
1995,5.90
1997,11.31
1998,5.17
1999,5.69
2000,-1.99
2001,-0.01
2002,0.42
2003,-0.34
2004,4.09
2005,0.90
2006,4.54
2007,2.71
2008,-12.48
2009,8.12
2010,7.23
2011,-1.11
