year,ROA (%)
1990,1.28
1991,2.59
1992,1.57
1993,2.21
1994,1.68
1995,1.63
1996,1.05
1997,2.50
1998,2.77
1999,1.74
2000,2.63
2001,2.23
2002,1.80
2003,2.07
2004,2.73
2005,-0.15
2006,-30.82
2007,-11.90
2008,-3.53
2009,-1.20
2010,-4.32
2011,0.74
