year,ROA (%)
1995,5.76
1996,8.40
1997,13.48
1998,12.81
1999,9.59
2000,2.69
2001,2.51
2002,1.66
2003,7.17
2004,5.99
2005,1.67
2006,3.42
2007,1.01
2008,-1.75
2009,5.90
2010,6.61
2011,2.78
