year,ROA (%)
1990,-5.40
1991,-2.28
1992,-3.63
1993,-0.69
1994,-3.16
1995,5.46
1996,0.07
1997,2.90
1998,5.12
1999,-5.12
2000,-10.39
2001,-4.27
2002,6.58
2003,3.77
2004,10.69
2005,13.39
2006,12.36
2007,15.84
2008,-3.70
2009,9.59
2010,4.62
2011,8.54
