year,ROA (%)
1996,6.89
1997,13.05
1998,5.96
1999,6.54
2000,18.51
2001,9.49
2002,7.16
2003,11.81
2004,14.83
2005,11.74
2006,13.80
2007,14.40
2008,9.40
2009,9.20
2010,10.30
2011,5.30
