year,ROA (%)
1991,15.33
1992,6.10
1993,5.62
1994,6.14
1995,6.59
1996,5.93
1997,7.32
1998,13.00
1999,7.27
2000,3.15
2001,2.35
2002,4.64
2003,3.96
2004,3.41
2005,-2.17
2006,1.15
2007,-0.26
2008,-13.61
2009,3.53
2010,2.17
2011,-2.04
