year,ROA (%)
1990,2.48
1991,-5.80
1992,-5.98
1993,3.24
1994,6.56
1995,-23.25
1996,-17.13
1997,6.84
1998,13.69
2001,-0.90
2002,-17.10
2003,-9.04
2004,-13.76
2005,0.33
2006,-23.56
2007,-18.78
2008,-11.62
2009,0.30
2010,1.77
2011,-3.49
