year,ROA (%)
1990,21.54
1991,21.44
1992,17.46
1993,16.68
1994,14.82
1995,8.85
2000,1.59
2001,0.38
2002,-2.71
2003,1.27
2004,-6.18
2005,1.28
2006,2.81
2007,-3.05
2008,-0.88
2009,-2.54
2010,0.61
2011,0.86
