year,ROA (%)
1999,5.03
2000,8.82
2001,4.96
2002,3.32
2003,3.51
2004,12.85
2005,12.37
2006,9.17
2007,9.15
2008,8.82
2009,6.99
2010,16.14
2011,11.77
