year,ROA (%)
1990,4.96
1991,2.17
1992,-0.02
1993,-4.05
1994,5.32
2000,-8.92
2001,-5.85
2002,-2.51
2003,-3.40
2004,-0.56
2005,-2.41
2006,1.34
2007,0.89
2008,-2.91
2009,1.01
2010,3.78
2011,4.12
