year,ROA (%)
1991,2.85
1992,2.98
1993,2.88
1994,3.70
1995,4.85
1996,6.23
1997,4.95
1998,3.83
1999,5.22
2000,3.86
2001,-0.36
2002,3.65
2003,13.32
2004,14.86
2005,12.49
2006,2.13
2007,7.79
2008,1.31
2009,-18.05
2010,14.31
2011,-9.54
