year,ROA (%)
1994,8.75
1995,12.51
1996,13.87
1997,13.52
1998,9.67
1999,7.07
2000,7.08
2001,9.00
2002,7.00
2003,7.00
2004,7.00
2005,7.00
2006,8.00
2007,13.00
2008,5.00
2009,7.00
2010,7.00
2011,7.00
