year,ROA (%)
1990,11.90
1991,9.80
1992,7.20
1993,6.60
1994,8.00
1995,6.00
1996,5.90
1997,6.60
1998,7.70
1999,8.00
2001,5.50
2002,4.00
2003,3.10
2004,4.50
2005,6.50
2006,10.72
2007,5.14
2008,5.31
2009,5.02
2010,4.36
2011,3.32
