year,ROA (%)
1998,5.12
1999,9.48
2000,8.25
2001,10.06
2002,4.03
2003,-2.02
2004,-0.91
2005,6.61
2006,7.85
2007,14.11
2008,3.79
2009,1.78
2010,2.79
2011,-4.07
