year,ROA (%)
1994,10.77
1995,8.49
1996,7.84
1997,9.45
1998,5.47
1999,6.05
2000,6.00
2001,6.00
2003,-2.00
2004,-21.00
2005,-11.00
2006,4.23
2007,-19.24
2008,-14.92
2009,7.16
2010,-14.17
2011,-15.17
