year,ROA (%)
1990,6.08
1991,3.58
1992,-1.11
1993,1.60
1994,8.80
1995,5.37
1996,1.04
1997,0.98
1998,-3.72
1999,-6.47
2000,-2.65
2001,-9.90
2002,-9.69
2003,-18.72
2004,-0.57
2005,-2.49
2006,1.72
2007,0.59
2008,-6.69
2009,-3.91
2010,9.55
2011,7.31
