year,ROA (%)
1997,7.50
1998,6.90
1999,7.00
2000,4.80
2001,2.70
2002,1.60
2003,0.60
2004,-2.40
2005,0.40
2006,-3.10
2007,-1.50
2008,-4.80
2009,-7.40
2010,-9.43
2011,9.02
