year,ROA (%)
1998,8.64
1999,9.84
2000,8.92
2001,6.49
2002,9.76
2003,8.34
2004,7.21
2005,3.86
2006,6.57
2007,4.32
2008,10.09
2009,9.36
2010,7.52
2011,14.37
