year,ROA (%)
1998,23.00
1999,25.00
2000,34.00
2001,21.00
2002,16.00
2003,9.00
2004,-2.00
2005,-21.00
2006,0.01
2007,0.09
2008,7.00
2009,3.00
2010,2.00
2011,1.70
