year,ROA (%)
1998,11.91
1999,8.83
2000,0.16
2001,-4.63
2002,7.90
2003,12.59
2004,3.36
2005,2.53
2006,0.32
2007,1.62
2008,1.73
2009,-13.15
2010,-9.33
2011,0.26
