year,ROA (%)
1990,4.76
1991,4.65
1992,2.66
1993,5.53
1994,9.69
1995,5.70
1996,4.75
1997,8.73
1998,5.21
1999,6.28
2000,4.27
2001,6.65
2004,2.07
2005,6.07
2006,4.37
2007,4.01
2008,5.50
2009,5.03
2010,7.78
2011,10.30
