year,ROA (%)
1998,7.50
1999,8.39
2000,11.60
2001,13.11
2002,13.03
2003,12.84
2004,9.80
2005,3.10
2006,8.09
2007,10.48
2008,7.04
2009,4.82
2010,4.51
2011,0.40
