year,ROA (%)
1999,3.46
2000,3.85
2001,2.70
2002,3.31
2003,7.64
2004,26.94
2005,33.51
2006,23.50
2007,24.20
2008,40.77
2009,10.91
2010,9.89
2011,7.86
