year,ROA (%)
1990,3.69
1991,-1.71
1992,-5.61
1993,-2.43
1994,5.47
1995,11.21
1996,-2.64
1997,1.17
1998,-2.88
1999,6.98
2000,8.51
2001,-3.00
2003,6.00
2004,5.00
2005,7.00
2006,5.00
2007,7.99
2008,1.00
2009,-4.00
2010,8.00
2011,0.40
