year,ROA (%)
1996,4.64
1997,5.85
1998,5.18
1999,6.08
2000,5.29
2001,4.41
2002,5.27
2003,4.68
2004,6.14
2005,6.24
2006,7.00
2007,6.07
2008,6.52
2009,4.13
2010,5.34
2011,3.10
