year,ROA (%)
1997,8.96
1998,6.32
1999,6.56
2000,6.09
2001,1.63
2002,5.03
2003,6.47
2004,17.54
2005,5.69
2006,16.56
2007,9.08
2008,1.04
2009,2.71
2010,5.49
2011,4.29
