year,ROA (%)
1997,47.52
1998,27.68
1999,26.70
2000,31.84
2001,20.06
2002,15.26
2003,12.85
2004,15.79
2005,12.49
2006,14.63
2007,11.49
2008,0.18
2009,2.78
2010,4.93
2011,-14.71
