year,ROA (%)
1990,13.42
1991,12.28
1992,11.81
1993,11.08
1994,14.16
1995,12.09
1996,11.35
1997,7.67
1998,7.55
1999,7.62
2000,9.90
2001,5.34
2002,6.90
2003,10.23
2004,18.76
2005,15.10
2006,12.19
2007,15.63
2008,6.75
2009,9.75
2010,14.22
2011,10.75
