year,ROA (%)
1997,12.37
1998,9.57
1999,9.38
2000,10.18
2001,8.64
2002,9.92
2003,8.31
2004,10.09
2005,8.54
2006,9.29
2007,7.75
2008,6.57
2009,4.98
2010,5.36
2011,5.66
