year,ROA (%)
1999,-6.50
2000,12.29
2001,10.68
2002,6.61
2003,5.89
2004,14.51
2005,11.22
2006,3.85
2007,6.63
2008,-3.13
2009,-4.28
2010,7.91
2011,11.67
