year,ROA (%)
1990,6.16
1991,9.83
1992,6.33
1993,8.52
1994,13.97
1995,23.19
1996,18.46
1997,15.11
1998,2.13
1999,-1.67
2000,-1.87
2001,1.56
2002,0.56
2003,5.63
2004,10.41
2005,15.29
2006,15.53
2007,21.65
2008,17.53
2009,14.95
2010,20.26
2011,29.06
