year,ROA (%)
1999,14.89
2000,15.04
2001,21.41
2002,11.52
2003,6.92
2004,-4.03
2005,3.37
2006,3.22
2007,1.42
2008,4.95
2009,-0.95
2010,2.00
2011,2.67
