year,ROA (%)
1995,3.45
1996,3.19
1997,6.40
1998,7.60
2000,28.99
2001,4.85
2002,5.97
2003,5.28
2004,2.33
2005,2.98
2006,-0.85
2007,-2.78
2008,3.12
2009,6.40
2010,4.54
2011,5.44
