year,ROA (%)
1996,15.26
1997,14.76
1998,17.39
1999,16.92
2000,11.15
2001,6.87
2002,3.47
2003,1.17
2004,-2.16
2005,-9.21
2006,3.80
2007,3.65
2008,0.23
2009,-1.46
2010,3.92
2011,-1.97
