year,ROA (%)
1998,11.76
1999,10.65
2000,9.03
2001,8.85
2002,8.56
2003,4.47
2004,4.15
2005,-4.96
2006,-50.70
2007,1.05
2008,1.30
2009,4.21
2010,5.54
2011,6.41
