year,ROA (%)
1991,13.56
1992,14.02
1993,14.50
1994,12.90
1995,6.90
1996,1.20
1998,11.40
2001,0.80
2002,5.70
2003,3.60
2004,-0.40
2005,-0.70
2006,4.30
2007,3.09
2008,1.54
2009,1.04
2010,0.94
2011,-2.76
