year,ROA (%)
1994,13.51
1995,16.05
1996,15.29
1997,14.68
2000,2.41
2001,-1.53
2002,-4.03
2003,2.84
2004,2.98
2005,5.34
2006,2.03
2007,2.49
2008,-42.44
2009,-45.47
2010,-2.84
2011,-3.17
