year,ROA (%)
1999,23.37
2000,29.13
2001,11.46
2002,14.99
2003,13.34
2004,15.56
2005,12.60
2006,13.71
2007,13.27
2008,9.52
2009,12.21
2010,6.81
2011,4.20
