year,ROA (%)
1999,19.88
2000,0.45
2001,1.82
2002,-4.87
2004,-3.19
2005,-6.01
2006,-2.25
2007,1.70
2008,-11.24
2009,1.25
2010,-23.90
2011,-3.93
