year,ROA (%)
1998,2.19
1999,2.25
2000,3.24
2001,1.80
2002,1.97
2003,2.06
2004,2.06
2005,3.01
2006,2.99
2007,4.98
2008,0.80
2009,3.50
2010,2.36
2011,0.53
