year,ROA (%)
1997,36.69
1998,7.29
1999,9.68
2000,17.49
2001,-11.42
2002,3.43
2003,5.48
2004,7.02
2005,6.59
2006,2.72
2007,12.65
2008,10.58
2009,6.17
2010,7.50
2011,14.23
