year,ROA (%)
1997,17.27
1998,13.73
2001,9.11
2002,13.06
2003,10.78
2004,13.08
2005,10.96
2006,8.90
2007,11.19
2008,6.76
2009,4.46
2010,6.12
2011,8.83
