year,ROA (%)
1996,20.71
1997,32.37
1998,36.58
1999,24.53
2000,20.23
2001,16.52
2002,11.38
2003,12.95
2004,6.14
2005,4.82
2006,0.86
2007,5.57
2008,4.29
2009,7.19
2010,6.92
2011,5.32
