year,ROA (%)
1998,12.27
1999,18.60
2000,17.59
2001,13.40
2002,14.44
2003,11.54
2004,9.16
2005,3.19
2006,0.93
2007,4.29
2008,-1.17
2009,6.92
2010,2.60
2011,1.56
