year,ROA (%)
1990,4.54
1991,5.49
1992,7.14
1993,8.23
1994,7.22
1995,5.70
1996,5.43
1997,5.79
1998,5.02
1999,3.84
2000,2.64
2001,1.39
2004,0.25
2005,0.97
2006,1.42
2007,2.86
2008,3.70
2009,7.78
2010,8.88
2011,4.91
