year,ROA (%)
1990,7.60
1991,8.00
1992,6.90
1993,5.20
1994,6.70
1995,5.70
1996,3.60
1997,5.30
1998,2.50
1999,4.50
2000,1.60
2001,2.10
2002,3.40
2003,4.80
2004,9.30
2005,7.90
2006,7.40
2007,9.00
2008,4.07
2009,6.04
2010,8.73
2011,6.90
