year,ROA (%)
1991,7.88
1992,6.30
1993,4.45
1994,6.42
1995,4.00
1996,7.00
1997,8.00
1998,10.00
1999,9.00
2000,10.00
2001,5.00
2002,9.38
2003,18.27
2004,22.80
2005,20.93
2006,15.32
2007,18.88
2008,7.65
2009,5.79
2010,10.52
2011,5.00
