year,ROA (%)
1996,9.13
1997,11.83
1998,11.88
1999,9.84
2000,6.72
2001,6.28
2002,3.45
2003,2.04
2004,3.45
2005,2.58
2006,6.13
2007,5.18
2008,3.18
2009,5.42
2010,11.36
2011,7.70
