year,ROA (%)
1990,3.73
1991,7.32
1992,8.58
1993,9.38
1994,4.53
1995,1.47
1996,4.46
1997,13.98
1998,-6.53
1999,-5.77
2000,-3.35
2001,-3.04
2002,1.32
2003,3.05
2004,-3.51
2005,1.65
2006,1.77
2007,2.86
2008,3.65
2009,6.55
2010,3.82
2011,2.24
