year,ROA (%)
1999,16.55
2000,15.44
2001,14.98
2002,16.19
2003,17.70
2004,14.48
2005,7.49
2006,13.38
2007,9.16
2008,4.11
2009,6.74
2010,9.49
2011,5.93
