year,ROA (%)
1992,10.16
1993,5.92
1994,5.46
1995,4.07
1996,1.56
1997,1.12
1998,1.00
1999,-22.45
2001,-2.19
2002,-3.90
2003,1.54
2004,7.46
2005,5.21
2006,3.04
2007,4.07
2008,5.25
2009,-1.70
2010,1.91
2011,2.38
