year,ROA (%)
1998,4.38
1999,7.51
2000,6.09
2001,5.98
2002,5.33
2003,5.01
2004,6.78
2005,7.08
2006,2.14
2007,3.43
2008,2.23
2009,4.37
2010,3.54
2011,2.13
