year,ROA (%)
1992,9.58
1993,5.40
1994,3.44
1995,-25.11
1996,2.96
1997,4.13
1998,6.70
1999,6.84
2000,6.40
2001,3.60
2002,4.67
2003,6.63
2004,8.01
2005,7.70
2006,6.25
2007,6.47
2008,3.79
2009,4.13
2010,4.34
2011,4.93
