year,ROA (%)
1996,0.53
1997,0.55
1999,0.46
2000,0.29
2001,-1.36
2002,-0.10
2003,0.01
2004,-0.78
2005,-1.45
2006,0.08
2007,0.10
2008,0.01
2009,0.12
2010,0.17
2011,0.24
