year,ROA (%)
1994,15.60
1995,17.90
1996,8.80
1997,11.30
1998,6.80
1999,9.50
2000,6.90
2001,5.00
2002,12.40
2003,15.80
2004,20.90
2005,9.10
2006,13.80
2007,7.70
2008,6.87
2009,0.11
2010,1.28
2011,5.15
